x,y,,,,,,
869,2681.16,,,,,,
870,3033.21,,,,,,
871,4059.1,,,,,,
872,2218.21,,,,,,
873,2876.01,,,,,,
874,5311.98,,,,,,
875,6046.54,,,,,,
876,1545.14,,,,,,
877,4091.29,,,,,,
878,4095.77,,,,,,
879,3686.74,,,,,,
880,8152.3,,,,,,
881,5411.8,,,,,,
882,4270.05,,,,,,
883,3200.65,,,,,,
884,5571.55,,,,,,
885,2807.5,,,,,,
886,3194.72,,,,,,
887,3906.21,,,,,,
888,7012.37,,,,,,
889,6395.21,,,,,,
890,4837.79,,,,,,
891,3293.42,,,,,,
892,3398.42,,,,,,
893,2452.78,,,,,,
894,5135.64,,,,,,
895,3463.12,,,,,,
896,2251.88,,,,,,
897,2355.63,,,,,,
898,7233.22,,,,,,
899,2411.52,,,,,,
900,3762.27,,,,,,
901,5036.98,,,,,,
902,1538.07,,,,,,
903,3899.22,,,,,,
904,3360.52,,,,,,
905,2851.6,,,,,,
906,1881.86,,,,,,
907,3092.87,,,,,,
908,3191.73,,,,,,
909,3479.35,,,,,,
910,2669.79,,,,,,
911,4811.05,,,,,,
912,4735.76,,,,,,
913,4850.2,,,,,,
914,4117.16,,,,,,
915,6389.27,,,,,,
916,7693.44,,,,,,
917,8367.01,,,,,,
918,5799.31,,,,,,
919,2616.84,,,,,,
920,8009.89,,,,,,
921,3499.31,,,,,,
922,2877.49,,,,,,
923,2959.5,,,,,,
924,6146.26,,,,,,
925,1840.67,,,,,,
926,7716.18,,,,,,
927,2487.62,,,,,,
928,5337.41,,,,,,
929,4485.87,,,,,,
930,2739.5,,,,,,
931,6516.74,,,,,,
932,3460.14,,,,,,
933,4514.56,,,,,,
934,5226.64,,,,,,
935,5656.49,,,,,,
936,8329.81,,,,,,
937,3199.1,,,,,,
938,3888.9,,,,,,
939,1650.74,,,,,,
940,2902.22,,,,,,
941,5766.96,,,,,,
942,2999.02,,,,,,
943,3072.09,,,,,,
944,6863.87,,,,,,
945,4732.07,,,,,,
946,2315.16,,,,,,
947,7618.85,,,,,,
948,5176.54,,,,,,
949,4966.37,,,,,,
950,2152.31,,,,,,
951,3014.15,,,,,,
952,2515.65,,,,,,
953,2136.38,,,,,,
954,7102.38,,,,,,
955,5820.46,,,,,,
956,4316.66,,,,,,
957,3548.15,,,,,,
958,2799.45,,,,,,
959,5197.62,,,,,,
960,5218.47,,,,,,
961,2418.85,,,,,,
962,5619.39,,,,,,
963,4961.75,,,,,,
964,5796.11,,,,,,
965,2535.95,,,,,,
966,3649.15,,,,,,
967,3264.69,,,,,,
968,3912.07,,,,,,
969,2061.96,,,,,,
970,2563.48,,,,,,
971,2319.25,,,,,,
972,2347.84,,,,,,
973,6686.22,,,,,,
974,1628.05,,,,,,
975,2148.48,,,,,,
976,2409.46,,,,,,
977,4881.58,,,,,,
978,5419.95,,,,,,
979,6655.56,,,,,,
980,2695.02,,,,,,
981,3071.87,,,,,,
982,6620.96,,,,,,
983,3849.63,,,,,,
984,2414.37,,,,,,
985,3114.14,,,,,,
986,2306.21,,,,,,
987,2015.03,,,,,,
988,7004.07,,,,,,
989,3743.4,,,,,,
990,1831.21,,,,,,
991,2979.51,,,,,,
992,8295.2,,,,,,
993,3217.52,,,,,,
994,2733.21,,,,,,
995,2938.41,,,,,,
996,2985,,,,,,
997,3269.24,,,,,,
998,6568.77,,,,,,
999,7208.77,,,,,,
1000,1735.18,,,,,,
