x,y
795,7059.96
796,6874.67
797,7036.52
798,7102.9
799,6983.73
800,6996.45
801,7063.98
802,7008.42
803,6982.86
804,7011.59
805,6897.73
806,6982.65
807,6947.51
808,6767.39
809,6967.41
810,6890.48
811,6868.16
812,6868.56
813,7005.58
814,6795.86
815,7015.54
816,7063.76
817,6874.6
818,6960.38
819,6842.61
820,6905.39
821,6894.4
822,6852.32
823,6938.94
824,7005.11
825,6886.36
826,6726.65
827,7065.94
828,6965.8
829,6887.36
830,6940.97
831,7050.67
832,7036.58
833,6971.74
834,7025.19
835,7070.24
836,7029.52
837,6891.04
838,6850.06
839,7043.73
840,7057.25
841,6981.91
842,7077.9
843,7063.71
844,7030.93
845,6925.91
846,7031.69
847,6926.98
848,7029
849,7237.19
850,7036.01
851,6929.99
852,6968.18
853,6850.84
854,7032.65
855,7010.44
856,6868.33
857,7102.03
858,6935.96
859,6986.22
860,6929.27
861,7004.13
862,7123.58
863,6885.71
864,7118.78
865,7007.12
866,6964.04
867,7117.76
868,6987.98
869,7103.91
870,7014.46
871,7168.49
872,7066.67
873,7055.7
874,7035.98
875,7024.74
876,6868.47
877,6982.94
878,7027.09
879,6891.94
880,7039.99
881,7040.91
882,7049.47
883,6780.34
884,7084.85
885,7032.86
886,6798.88
887,6947.15
888,6983.01
889,6819.57
890,6949.99
891,6982.77
892,6942.98
893,7001.69
894,7105.92
895,7007.08
896,6865.83
897,6928.92
898,6990.52
899,7104.4
900,7043.33
901,6951.61
902,6898.22
903,7047.53
904,6961.55
905,7087.93
906,6861.89
907,7043.99
908,7090.03
909,7045.43
910,6903.93
911,6874.04
912,6780.63
913,6888.05
914,7027.27
915,6845.12
916,6924.84
917,6844.08
918,7022.65
919,7030.59
920,7018.31
921,6907.16
922,6966.15
923,6915.19
924,7084.49
925,6872.68
926,6943.16
927,6975.13
928,7066.38
929,6819.64
930,6888.34
931,6765.1
932,6913.44
933,6972.66
934,6970.64
935,6999.83
936,7001.05
937,6951.79
938,6925.74
939,6814.58
940,6932.9
941,7014.44
942,7118.61
943,6895.36
944,6963.3
945,6965.34
946,6986.07
947,6948.36
948,7069.57
949,6990.48
950,7036.6
951,6971.12
952,7023.58
953,6969.07
954,6965.75
955,6750.29
956,7054.26
957,6943.64
958,6977.9
959,6811.1
960,6842.31
961,6716.46
962,6827.09
963,6989.51
964,6781.74
965,6713.94
966,6887.6
967,6941.15
968,6822.56
969,6910.53
970,6857.36
971,6943.82
972,6776.37
973,6865.14
974,6983.43
975,6885.44
976,6881.56
977,7048.27
978,6807.46
979,6935.92
980,6994.36
981,7098.16
982,7072.78
983,6870.95
984,7128.88
985,6918.41
986,7048.39
987,7018.72
988,6894.16
989,7061.63
990,6973.3
991,7031.38
992,7039.26
993,7086.78
994,6993.97
995,7042.71
996,6920.22
997,7003.62
998,7097.01
999,7045.55
1000,7136.22
